mode,experiment,time,cmd_waist,cmd_shoulder,cmd_elbow,cmd_wrist_angle,cmd_wrist_rotate,q_waist,q_shoulder,q_elbow,q_wrist_angle,q_wrist_rotate,qd_waist,qd_shoulder,qd_elbow,qd_wrist_angle,qd_wrist_rotate,tau_waist,tau_shoulder,tau_elbow,tau_wrist_angle,tau_wrist_rotate,ee_x,ee_y,ee_z
intvelocity,hold,0.2200,0.0,0.0,0.0,0.0,0.0,-0.0,0.007008,0.015381,0.004953,-0.0,0.0,0.001531,0.00383,0.005556,-0.0,2e-06,-1.214092,-0.907184,-0.12588,0.0,0.409865,-0.0,0.301488
intvelocity,hold,0.2220,0.0,0.0,0.0,0.0,0.0,-0.0,0.007011,0.015389,0.004964,-0.0,0.0,0.00152,0.003809,0.005535,-0.0,2e-06,-1.214526,-0.907567,-0.126124,0.0,0.409866,-0.0,0.301482
intvelocity,hold,0.2240,0.0,0.0,0.0,0.0,0.0,-0.0,0.007014,0.015396,0.004975,-0.0,0.0,0.00151,0.003788,0.005515,-0.0,2e-06,-1.214958,-0.907949,-0.126366,0.0,0.409866,-0.0,0.301476
intvelocity,hold,0.2260,0.0,0.0,0.0,0.0,0.0,-0.0,0.007017,0.015404,0.004986,-0.0,0.0,0.0015,0.003768,0.005495,-0.0,2e-06,-1.215387,-0.90833,-0.126608,0.0,0.409867,-0.0,0.301471
intvelocity,hold,0.2280,0.0,0.0,0.0,0.0,0.0,-0.0,0.00702,0.015411,0.004997,-0.0,0.0,0.00149,0.003748,0.005475,-0.0,2e-06,-1.215815,-0.90871,-0.126848,0.0,0.409867,-0.0,0.301465
intvelocity,hold,0.2300,0.0,0.0,0.0,0.0,0.0,-0.0,0.007023,0.015419,0.005008,-0.0,0.0,0.00148,0.003728,0.005455,-0.0,2e-06,-1.21624,-0.909088,-0.127088,0.0,0.409868,-0.0,0.301459
intvelocity,hold,0.2320,0.0,0.0,0.0,0.0,0.0,-0.0,0.007026,0.015426,0.005019,-0.0,0.0,0.00147,0.003708,0.005435,-0.0,2e-06,-1.216663,-0.909465,-0.127327,0.0,0.409868,-0.0,0.301454
intvelocity,hold,0.2340,0.0,0.0,0.0,0.0,0.0,-0.0,0.007029,0.015433,0.00503,-0.0,0.0,0.001461,0.003689,0.005415,-0.0,2e-06,-1.217083,-0.90984,-0.127565,0.0,0.409869,-0.0,0.301448
intvelocity,hold,0.2360,0.0,0.0,0.0,0.0,0.0,-0.0,0.007031,0.015441,0.005041,-0.0,0.0,0.001451,0.00367,0.005395,-0.0,2e-06,-1.217501,-0.910213,-0.127802,0.0,0.409869,-0.0,0.301443
intvelocity,hold,0.2380,0.0,0.0,0.0,0.0,0.0,-0.0,0.007034,0.015448,0.005051,-0.0,0.0,0.001442,0.003651,0.005375,-0.0,2e-06,-1.217917,-0.910585,-0.128038,0.0,0.40987,-0.0,0.301437
intvelocity,hold,0.2400,0.0,0.0,0.0,0.0,0.0,-0.0,0.007037,0.015455,0.005062,-0.0,0.0,0.001432,0.003632,0.005356,-0.0,2e-06,-1.21833,-0.910955,-0.128274,0.0,0.40987,-0.0,0.301432
intvelocity,hold,0.2420,0.0,0.0,0.0,0.0,0.0,-0.0,0.00704,0.015463,0.005073,-0.0,0.0,0.001423,0.003613,0.005336,-0.0,2e-06,-1.218741,-0.911324,-0.128508,0.0,0.40987,-0.0,0.301426
intvelocity,hold,0.2440,0.0,0.0,0.0,0.0,0.0,-0.0,0.007043,0.01547,0.005083,-0.0,0.0,0.001414,0.003595,0.005317,-0.0,2e-06,-1.219149,-0.91169,-0.128742,0.0,0.409871,-0.0,0.301421
intvelocity,hold,0.2460,0.0,0.0,0.0,0.0,0.0,-0.0,0.007046,0.015477,0.005094,-0.0,0.0,0.001405,0.003576,0.005297,-0.0,2e-06,-1.219555,-0.912056,-0.128975,0.0,0.409871,-0.0,0.301415
intvelocity,hold,0.2480,0.0,0.0,0.0,0.0,0.0,-0.0,0.007049,0.015484,0.005105,-0.0,0.0,0.001395,0.003558,0.005278,-0.0,2e-06,-1.219958,-0.912419,-0.129207,0.0,0.409872,-0.0,0.30141
intvelocity,hold,0.2500,0.0,0.0,0.0,0.0,0.0,-0.0,0.007051,0.015491,0.005115,-0.0,0.0,0.001386,0.00354,0.005258,-0.0,2e-06,-1.220359,-0.91278,-0.129438,0.0,0.409872,-0.0,0.301404
intvelocity,hold,0.2520,0.0,0.0,0.0,0.0,0.0,-0.0,0.007054,0.015498,0.005126,-0.0,0.0,0.001378,0.003522,0.005239,-0.0,2e-06,-1.220757,-0.91314,-0.129668,0.0,0.409873,-0.0,0.301399
intvelocity,hold,0.2540,0.0,0.0,0.0,0.0,0.0,-0.0,0.007057,0.015505,0.005136,-0.0,0.0,0.001369,0.003504,0.00522,-0.0,2e-06,-1.221153,-0.913498,-0.129897,0.0,0.409873,-0.0,0.301394
intvelocity,hold,0.2560,0.0,0.0,0.0,0.0,0.0,-0.0,0.007059,0.015512,0.005146,-0.0,0.0,0.00136,0.003486,0.005201,-0.0,2e-06,-1.221546,-0.913854,-0.130126,0.0,0.409873,-0.0,0.301389
intvelocity,hold,0.2580,0.0,0.0,0.0,0.0,0.0,-0.0,0.007062,0.015519,0.005157,-0.0,0.0,0.001351,0.003468,0.005182,-0.0,2e-06,-1.221937,-0.914209,-0.130353,0.0,0.409874,-0.0,0.301383
intvelocity,hold,0.2600,0.0,0.0,0.0,0.0,0.0,-0.0,0.007065,0.015526,0.005167,-0.0,0.0,0.001342,0.003451,0.005163,-0.0,2e-06,-1.222325,-0.914562,-0.13058,0.0,0.409874,-0.0,0.301378
intvelocity,hold,0.2620,0.0,0.0,0.0,0.0,0.0,-0.0,0.007068,0.015533,0.005177,-0.0,0.0,0.001334,0.003433,0.005144,-0.0,2e-06,-1.222711,-0.914913,-0.130806,0.0,0.409875,-0.0,0.301373
intvelocity,hold,0.2640,0.0,0.0,0.0,0.0,0.0,-0.0,0.00707,0.01554,0.005188,-0.0,0.0,0.001325,0.003416,0.005125,-0.0,2e-06,-1.223094,-0.915262,-0.131031,0.0,0.409875,-0.0,0.301368
intvelocity,hold,0.2660,0.0,0.0,0.0,0.0,0.0,-0.0,0.007073,0.015547,0.005198,-0.0,0.0,0.001317,0.003399,0.005106,-0.0,2e-06,-1.223475,-0.91561,-0.131256,0.0,0.409875,-0.0,0.301362
intvelocity,hold,0.2680,0.0,0.0,0.0,0.0,0.0,-0.0,0.007075,0.015553,0.005208,-0.0,0.0,0.001308,0.003382,0.005087,-0.0,2e-06,-1.223854,-0.915955,-0.131479,0.0,0.409876,-0.0,0.301357
intvelocity,hold,0.2700,0.0,0.0,0.0,0.0,0.0,-0.0,0.007078,0.01556,0.005218,-0.0,0.0,0.0013,0.003364,0.005069,-0.0,2e-06,-1.22423,-0.916299,-0.131702,0.0,0.409876,-0.0,0.301352
intvelocity,hold,0.2720,0.0,0.0,0.0,0.0,0.0,-0.0,0.007081,0.015567,0.005228,-0.0,0.0,0.001292,0.003347,0.00505,-0.0,2e-06,-1.224604,-0.916642,-0.131924,0.0,0.409877,-0.0,0.301347
intvelocity,hold,0.2740,0.0,0.0,0.0,0.0,0.0,-0.0,0.007083,0.015573,0.005238,-0.0,0.0,0.001283,0.003331,0.005031,-0.0,2e-06,-1.224975,-0.916982,-0.132145,0.0,0.409877,-0.0,0.301342
intvelocity,hold,0.2760,0.0,0.0,0.0,0.0,0.0,-0.0,0.007086,0.01558,0.005248,-0.0,0.0,0.001275,0.003314,0.005013,-0.0,2e-06,-1.225344,-0.917321,-0.132365,0.0,0.409877,-0.0,0.301337
intvelocity,hold,0.2780,0.0,0.0,0.0,0.0,0.0,-0.0,0.007088,0.015587,0.005258,-0.0,0.0,0.001267,0.003297,0.004995,-0.0,2e-06,-1.225711,-0.917658,-0.132585,0.0,0.409878,-0.0,0.301332
intvelocity,hold,0.2800,0.0,0.0,0.0,0.0,0.0,-0.0,0.007091,0.015593,0.005268,-0.0,0.0,0.001259,0.00328,0.004976,-0.0,2e-06,-1.226075,-0.917994,-0.132803,0.0,0.409878,-0.0,0.301327
intvelocity,hold,0.2820,0.0,0.0,0.0,0.0,0.0,-0.0,0.007093,0.0156,0.005278,-0.0,0.0,0.001251,0.003264,0.004958,-0.0,2e-06,-1.226437,-0.918328,-0.133021,0.0,0.409878,-0.0,0.301322
intvelocity,hold,0.2840,0.0,0.0,0.0,0.0,0.0,-0.0,0.007096,0.015606,0.005288,-0.0,0.0,0.001243,0.003247,0.00494,-0.0,2e-06,-1.226796,-0.91866,-0.133238,0.0,0.409879,-0.0,0.301317
intvelocity,hold,0.2860,0.0,0.0,0.0,0.0,0.0,-0.0,0.007098,0.015613,0.005298,-0.0,0.0,0.001235,0.003231,0.004922,-0.0,2e-06,-1.227154,-0.91899,-0.133455,0.0,0.409879,-0.0,0.301312
intvelocity,hold,0.2880,0.0,0.0,0.0,0.0,0.0,-0.0,0.007101,0.015619,0.005308,-0.0,0.0,0.001227,0.003215,0.004904,-0.0,2e-06,-1.227509,-0.919319,-0.13367,0.0,0.40988,-0.0,0.301307
intvelocity,hold,0.2900,0.0,0.0,0.0,0.0,0.0,-0.0,0.007103,0.015625,0.005318,-0.0,0.0,0.001219,0.003198,0.004886,-0.0,2e-06,-1.227861,-0.919646,-0.133885,0.0,0.40988,-0.0,0.301302
intvelocity,hold,0.2920,0.0,0.0,0.0,0.0,0.0,-0.0,0.007106,0.015632,0.005327,-0.0,0.0,0.001211,0.003182,0.004868,-0.0,2e-06,-1.228212,-0.919972,-0.134099,0.0,0.40988,-0.0,0.301298
intvelocity,hold,0.2940,0.0,0.0,0.0,0.0,0.0,-0.0,0.007108,0.015638,0.005337,-0.0,0.0,0.001203,0.003166,0.00485,-0.0,2e-06,-1.22856,-0.920296,-0.134312,0.0,0.409881,-0.0,0.301293
intvelocity,hold,0.2960,0.0,0.0,0.0,0.0,0.0,-0.0,0.00711,0.015644,0.005347,-0.0,0.0,0.001196,0.00315,0.004832,-0.0,2e-06,-1.228906,-0.920618,-0.134524,0.0,0.409881,-0.0,0.301288
intvelocity,hold,0.2980,0.0,0.0,0.0,0.0,0.0,-0.0,0.007113,0.015651,0.005356,-0.0,0.0,0.001188,0.003134,0.004814,-0.0,2e-06,-1.22925,-0.920938,-0.134736,0.0,0.409881,-0.0,0.301283
intvelocity,hold,0.3000,0.0,0.0,0.0,0.0,0.0,-0.0,0.007115,0.015657,0.005366,-0.0,0.0,0.00118,0.003118,0.004797,-0.0,2e-06,-1.229591,-0.921257,-0.134946,0.0,0.409882,-0.0,0.301279
intvelocity,hold,0.3020,0.0,0.0,0.0,0.0,0.0,-0.0,0.007117,0.015663,0.005375,-0.0,0.0,0.001173,0.003103,0.004779,-0.0,2e-06,-1.229931,-0.921575,-0.135156,0.0,0.409882,-0.0,0.301274
intvelocity,hold,0.3040,0.0,0.0,0.0,0.0,0.0,-0.0,0.00712,0.015669,0.005385,-0.0,0.0,0.001165,0.003087,0.004762,-0.0,2e-06,-1.230268,-0.921891,-0.135366,0.0,0.409882,-0.0,0.301269
intvelocity,hold,0.3060,0.0,0.0,0.0,0.0,0.0,-0.0,0.007122,0.015675,0.005394,-0.0,0.0,0.001158,0.003071,0.004744,-0.0,2e-06,-1.230603,-0.922205,-0.135574,0.0,0.409883,-0.0,0.301264
intvelocity,hold,0.3080,0.0,0.0,0.0,0.0,0.0,-0.0,0.007124,0.015682,0.005404,-0.0,0.0,0.00115,0.003056,0.004727,-0.0,2e-06,-1.230936,-0.922517,-0.135782,0.0,0.409883,-0.0,0.30126
intvelocity,hold,0.3100,0.0,0.0,0.0,0.0,0.0,-0.0,0.007127,0.015688,0.005413,-0.0,0.0,0.001143,0.00304,0.004709,-0.0,1e-06,-1.231267,-0.922828,-0.135989,0.0,0.409883,-0.0,0.301255
intvelocity,hold,0.3120,0.0,0.0,0.0,0.0,0.0,-0.0,0.007129,0.015694,0.005423,-0.0,0.0,0.001136,0.003025,0.004692,-0.0,1e-06,-1.231595,-0.923138,-0.136195,0.0,0.409884,-0.0,0.301251
intvelocity,hold,0.3140,0.0,0.0,0.0,0.0,0.0,-0.0,0.007131,0.0157,0.005432,-0.0,0.0,0.001128,0.00301,0.004675,-0.0,1e-06,-1.231922,-0.923446,-0.1364,0.0,0.409884,-0.0,0.301246
intvelocity,hold,0.3160,0.0,0.0,0.0,0.0,0.0,-0.0,0.007133,0.015706,0.005441,-0.0,0.0,0.001121,0.002995,0.004658,-0.0,1e-06,-1.232246,-0.923752,-0.136605,0.0,0.409885,-0.0,0.301241
intvelocity,hold,0.3180,0.0,0.0,0.0,0.0,0.0,-0.0,0.007136,0.015712,0.005451,-0.0,0.0,0.001114,0.002979,0.004641,-0.0,1e-06,-1.232569,-0.924057,-0.136809,0.0,0.409885,-0.0,0.301237
intvelocity,hold,0.3200,0.0,0.0,0.0,0.0,0.0,-0.0,0.007138,0.015718,0.00546,-0.0,0.0,0.001107,0.002964,0.004624,-0.0,1e-06,-1.232889,-0.92436,-0.137012,0.0,0.409885,-0.0,0.301232
intvelocity,hold,0.3220,0.0,0.0,0.0,0.0,0.0,-0.0,0.00714,0.015724,0.005469,-0.0,0.0,0.0011,0.002949,0.004607,-0.0,1e-06,-1.233207,-0.924662,-0.137214,0.0,0.409885,-0.0,0.301228
intvelocity,hold,0.3240,0.0,0.0,0.0,0.0,0.0,-0.0,0.007142,0.015729,0.005478,-0.0,0.0,0.001093,0.002935,0.00459,-0.0,1e-06,-1.233523,-0.924962,-0.137416,0.0,0.409886,-0.0,0.301223
intvelocity,hold,0.3260,0.0,0.0,0.0,0.0,0.0,-0.0,0.007144,0.015735,0.005487,-0.0,0.0,0.001086,0.00292,0.004573,-0.0,1e-06,-1.233838,-0.92526,-0.137617,0.0,0.409886,-0.0,0.301219
intvelocity,hold,0.3280,0.0,0.0,0.0,0.0,0.0,-0.0,0.007147,0.015741,0.005497,-0.0,0.0,0.001079,0.002905,0.004556,-0.0,1e-06,-1.23415,-0.925558,-0.137817,0.0,0.409886,-0.0,0.301214
intvelocity,hold,0.3300,0.0,0.0,0.0,0.0,0.0,-0.0,0.007149,0.015747,0.005506,-0.0,0.0,0.001072,0.00289,0.004539,-0.0,1e-06,-1.23446,-0.925853,-0.138017,0.0,0.409887,-0.0,0.30121
intvelocity,hold,0.3320,0.0,0.0,0.0,0.0,0.0,-0.0,0.007151,0.015753,0.005515,-0.0,0.0,0.001065,0.002876,0.004523,-0.0,1e-06,-1.234768,-0.926147,-0.138215,0.0,0.409887,-0.0,0.301206
intvelocity,hold,0.3340,0.0,0.0,0.0,0.0,0.0,-0.0,0.007153,0.015758,0.005524,-0.0,0.0,0.001058,0.002861,0.004506,-0.0,1e-06,-1.235074,-0.92644,-0.138413,0.0,0.409887,-0.0,0.301201
intvelocity,hold,0.3360,0.0,0.0,0.0,0.0,0.0,-0.0,0.007155,0.015764,0.005533,-0.0,0.0,0.001051,0.002847,0.00449,-0.0,1e-06,-1.235378,-0.926731,-0.138611,0.0,0.409888,-0.0,0.301197
intvelocity,hold,0.3380,0.0,0.0,0.0,0.0,0.0,-0.0,0.007157,0.01577,0.005542,-0.0,0.0,0.001044,0.002832,0.004473,-0.0,1e-06,-1.235681,-0.927021,-0.138807,0.0,0.409888,-0.0,0.301193
intvelocity,hold,0.3400,0.0,0.0,0.0,0.0,0.0,-0.0,0.007159,0.015775,0.005551,-0.0,0.0,0.001038,0.002818,0.004457,-0.0,1e-06,-1.235981,-0.927309,-0.139003,0.0,0.409888,-0.0,0.301188
intvelocity,hold,0.3420,0.0,0.0,0.0,0.0,0.0,-0.0,0.007161,0.015781,0.005559,-0.0,0.0,0.001031,0.002804,0.00444,-0.0,1e-06,-1.236279,-0.927596,-0.139198,0.0,0.409889,-0.0,0.301184
intvelocity,hold,0.3440,0.0,0.0,0.0,0.0,0.0,-0.0,0.007163,0.015786,0.005568,-0.0,0.0,0.001024,0.00279,0.004424,-0.0,1e-06,-1.236576,-0.927881,-0.139392,0.0,0.409889,-0.0,0.30118
intvelocity,hold,0.3460,0.0,0.0,0.0,0.0,0.0,-0.0,0.007165,0.015792,0.005577,-0.0,0.0,0.001018,0.002776,0.004408,-0.0,1e-06,-1.23687,-0.928165,-0.139586,0.0,0.409889,-0.0,0.301175
intvelocity,hold,0.3480,0.0,0.0,0.0,0.0,0.0,-0.0,0.007167,0.015798,0.005586,-0.0,0.0,0.001011,0.002762,0.004392,-0.0,1e-06,-1.237163,-0.928448,-0.139779,0.0,0.40989,-0.0,0.301171
intvelocity,hold,0.3500,0.0,0.0,0.0,0.0,0.0,-0.0,0.007169,0.015803,0.005595,-0.0,0.0,0.001005,0.002748,0.004375,-0.0,1e-06,-1.237454,-0.928729,-0.139971,0.0,0.40989,-0.0,0.301167
intvelocity,hold,0.3520,0.0,0.0,0.0,0.0,0.0,-0.0,0.007171,0.015809,0.005603,-0.0,0.0,0.000998,0.002734,0.004359,-0.0,1e-06,-1.237743,-0.929008,-0.140163,0.0,0.40989,-0.0,0.301163
intvelocity,hold,0.3540,0.0,0.0,0.0,0.0,0.0,-0.0,0.007173,0.015814,0.005612,-0.0,0.0,0.000992,0.00272,0.004343,-0.0,1e-06,-1.23803,-0.929287,-0.140354,0.0,0.40989,-0.0,0.301159
intvelocity,hold,0.3560,0.0,0.0,0.0,0.0,0.0,-0.0,0.007175,0.015819,0.005621,-0.0,0.0,0.000986,0.002706,0.004327,-0.0,1e-06,-1.238315,-0.929563,-0.140544,0.0,0.409891,-0.0,0.301155
intvelocity,hold,0.3580,0.0,0.0,0.0,0.0,0.0,-0.0,0.007177,0.015825,0.005629,-0.0,0.0,0.000979,0.002693,0.004312,-0.0,1e-06,-1.238599,-0.929839,-0.140733,0.0,0.409891,-0.0,0.30115
intvelocity,hold,0.3600,0.0,0.0,0.0,0.0,0.0,-0.0,0.007179,0.01583,0.005638,-0.0,0.0,0.000973,0.002679,0.004296,-0.0,1e-06,-1.23888,-0.930113,-0.140922,0.0,0.409891,-0.0,0.301146
intvelocity,hold,0.3620,0.0,0.0,0.0,0.0,0.0,-0.0,0.007181,0.015835,0.005646,-0.0,0.0,0.000967,0.002665,0.00428,-0.0,1e-06,-1.23916,-0.930386,-0.14111,0.0,0.409892,-0.0,0.301142
intvelocity,hold,0.3640,0.0,0.0,0.0,0.0,0.0,-0.0,0.007183,0.015841,0.005655,-0.0,0.0,0.000961,0.002652,0.004264,-0.0,1e-06,-1.239438,-0.930657,-0.141297,0.0,0.409892,-0.0,0.301138
intvelocity,hold,0.3660,0.0,0.0,0.0,0.0,0.0,-0.0,0.007185,0.015846,0.005663,-0.0,0.0,0.000954,0.002639,0.004249,-0.0,1e-06,-1.239715,-0.930927,-0.141484,0.0,0.409892,-0.0,0.301134
intvelocity,hold,0.3680,0.0,0.0,0.0,0.0,0.0,-0.0,0.007187,0.015851,0.005672,-0.0,0.0,0.000948,0.002625,0.004233,-0.0,1e-06,-1.239989,-0.931195,-0.14167,0.0,0.409892,-0.0,0.30113
intvelocity,hold,0.3700,0.0,0.0,0.0,0.0,0.0,-0.0,0.007189,0.015856,0.00568,-0.0,0.0,0.000942,0.002612,0.004218,-0.0,1e-06,-1.240262,-0.931462,-0.141855,0.0,0.409893,-0.0,0.301126
intvelocity,hold,0.3720,0.0,0.0,0.0,0.0,0.0,-0.0,0.007191,0.015862,0.005689,-0.0,0.0,0.000936,0.002599,0.004202,-0.0,1e-06,-1.240533,-0.931728,-0.14204,0.0,0.409893,-0.0,0.301122
intvelocity,hold,0.3740,0.0,0.0,0.0,0.0,0.0,-0.0,0.007193,0.015867,0.005697,-0.0,0.0,0.00093,0.002586,0.004187,-0.0,1e-06,-1.240802,-0.931993,-0.142224,0.0,0.409893,-0.0,0.301118
intvelocity,hold,0.3760,0.0,0.0,0.0,0.0,0.0,-0.0,0.007194,0.015872,0.005705,-0.0,0.0,0.000924,0.002573,0.004171,-0.0,1e-06,-1.241069,-0.932256,-0.142407,0.0,0.409893,-0.0,0.301114
intvelocity,hold,0.3780,0.0,0.0,0.0,0.0,0.0,-0.0,0.007196,0.015877,0.005714,-0.0,0.0,0.000918,0.00256,0.004156,-0.0,1e-06,-1.241335,-0.932518,-0.14259,0.0,0.409894,-0.0,0.30111
intvelocity,hold,0.3800,0.0,0.0,0.0,0.0,0.0,-0.0,0.007198,0.015882,0.005722,-0.0,0.0,0.000912,0.002547,0.004141,-0.0,1e-06,-1.241599,-0.932778,-0.142772,0.0,0.409894,-0.0,0.301106
intvelocity,hold,0.3820,0.0,0.0,0.0,0.0,0.0,-0.0,0.0072,0.015887,0.00573,-0.0,0.0,0.000907,0.002534,0.004126,-0.0,1e-06,-1.241862,-0.933037,-0.142953,0.0,0.409894,-0.0,0.301103
intvelocity,hold,0.3840,0.0,0.0,0.0,0.0,0.0,-0.0,0.007202,0.015892,0.005739,-0.0,0.0,0.000901,0.002521,0.00411,-0.0,1e-06,-1.242122,-0.933295,-0.143134,0.0,0.409895,-0.0,0.301099
intvelocity,hold,0.3860,0.0,0.0,0.0,0.0,0.0,-0.0,0.007203,0.015897,0.005747,-0.0,0.0,0.000895,0.002508,0.004095,-0.0,1e-06,-1.242381,-0.933552,-0.143314,0.0,0.409895,-0.0,0.301095
intvelocity,hold,0.3880,0.0,0.0,0.0,0.0,0.0,-0.0,0.007205,0.015902,0.005755,-0.0,0.0,0.000889,0.002496,0.00408,-0.0,1e-06,-1.242639,-0.933807,-0.143493,0.0,0.409895,-0.0,0.301091
intvelocity,hold,0.3900,0.0,0.0,0.0,0.0,0.0,-0.0,0.007207,0.015907,0.005763,-0.0,0.0,0.000884,0.002483,0.004065,-0.0,1e-06,-1.242894,-0.934061,-0.143672,0.0,0.409895,-0.0,0.301087
intvelocity,hold,0.3920,0.0,0.0,0.0,0.0,0.0,-0.0,0.007209,0.015912,0.005771,-0.0,0.0,0.000878,0.002471,0.00405,-0.0,1e-06,-1.243148,-0.934314,-0.14385,0.0,0.409896,-0.0,0.301083
intvelocity,hold,0.3940,0.0,0.0,0.0,0.0,0.0,-0.0,0.007211,0.015917,0.005779,-0.0,0.0,0.000872,0.002458,0.004036,-0.0,1e-06,-1.243401,-0.934565,-0.144027,0.0,0.409896,-0.0,0.30108
intvelocity,hold,0.3960,0.0,0.0,0.0,0.0,0.0,-0.0,0.007212,0.015922,0.005787,-0.0,0.0,0.000867,0.002446,0.004021,-0.0,1e-06,-1.243652,-0.934815,-0.144204,0.0,0.409896,-0.0,0.301076
intvelocity,hold,0.3980,0.0,0.0,0.0,0.0,0.0,-0.0,0.007214,0.015927,0.005795,-0.0,0.0,0.000861,0.002433,0.004006,-0.0,1e-06,-1.243901,-0.935064,-0.14438,0.0,0.409896,-0.0,0.301072
intvelocity,hold,0.4000,0.0,0.0,0.0,0.0,0.0,-0.0,0.007216,0.015932,0.005803,-0.0,0.0,0.000856,0.002421,0.003991,-0.0,1e-06,-1.244149,-0.935312,-0.144555,0.0,0.409897,-0.0,0.301068
intvelocity,hold,0.4020,0.0,0.0,0.0,0.0,0.0,-0.0,0.007217,0.015937,0.005811,-0.0,0.0,0.00085,0.002409,0.003977,-0.0,1e-06,-1.244395,-0.935558,-0.14473,0.0,0.409897,-0.0,0.301065
intvelocity,hold,0.4040,0.0,0.0,0.0,0.0,0.0,-0.0,0.007219,0.015941,0.005819,-0.0,0.0,0.000845,0.002397,0.003962,-0.0,1e-06,-1.244639,-0.935804,-0.144904,0.0,0.409897,-0.0,0.301061
intvelocity,hold,0.4060,0.0,0.0,0.0,0.0,0.0,-0.0,0.007221,0.015946,0.005827,-0.0,0.0,0.000839,0.002385,0.003947,-0.0,1e-06,-1.244882,-0.936047,-0.145077,0.0,0.409897,-0.0,0.301057
intvelocity,hold,0.4080,0.0,0.0,0.0,0.0,0.0,-0.0,0.007222,0.015951,0.005835,-0.0,0.0,0.000834,0.002373,0.003933,-0.0,1e-06,-1.245123,-0.93629,-0.14525,0.0,0.409898,-0.0,0.301054
intvelocity,hold,0.4100,0.0,0.0,0.0,0.0,0.0,-0.0,0.007224,0.015956,0.005843,-0.0,0.0,0.000829,0.002361,0.003919,-0.0,1e-06,-1.245363,-0.936532,-0.145422,0.0,0.409898,-0.0,0.30105
intvelocity,hold,0.4120,0.0,0.0,0.0,0.0,0.0,-0.0,0.007226,0.01596,0.005851,-0.0,0.0,0.000823,0.002349,0.003904,-0.0,1e-06,-1.245601,-0.936772,-0.145594,0.0,0.409898,-0.0,0.301046
intvelocity,hold,0.4140,0.0,0.0,0.0,0.0,0.0,-0.0,0.007227,0.015965,0.005858,-0.0,0.0,0.000818,0.002337,0.00389,-0.0,1e-06,-1.245838,-0.937011,-0.145765,0.0,0.409898,-0.0,0.301043
intvelocity,hold,0.4160,0.0,0.0,0.0,0.0,0.0,-0.0,0.007229,0.01597,0.005866,-0.0,0.0,0.000813,0.002325,0.003876,-0.0,1e-06,-1.246073,-0.937249,-0.145935,0.0,0.409898,-0.0,0.301039
intvelocity,hold,0.4180,0.0,0.0,0.0,0.0,0.0,-0.0,0.007231,0.015974,0.005874,-0.0,0.0,0.000807,0.002313,0.003861,-0.0,1e-06,-1.246307,-0.937485,-0.146105,0.0,0.409899,-0.0,0.301036
intvelocity,hold,0.4200,0.0,0.0,0.0,0.0,0.0,-0.0,0.007232,0.015979,0.005881,-0.0,0.0,0.000802,0.002302,0.003847,-0.0,1e-06,-1.246539,-0.937721,-0.146274,0.0,0.409899,-0.0,0.301032
intvelocity,hold,0.4220,0.0,0.0,0.0,0.0,0.0,-0.0,0.007234,0.015983,0.005889,-0.0,0.0,0.000797,0.00229,0.003833,-0.0,1e-06,-1.24677,-0.937955,-0.146442,0.0,0.409899,-0.0,0.301029
intvelocity,hold,0.4240,0.0,0.0,0.0,0.0,0.0,-0.0,0.007235,0.015988,0.005897,-0.0,0.0,0.000792,0.002278,0.003819,-0.0,1e-06,-1.246999,-0.938188,-0.14661,0.0,0.409899,-0.0,0.301025
intvelocity,hold,0.4260,0.0,0.0,0.0,0.0,0.0,-0.0,0.007237,0.015993,0.005904,-0.0,0.0,0.000787,0.002267,0.003805,-0.0,1e-06,-1.247227,-0.93842,-0.146777,0.0,0.4099,-0.0,0.301022
intvelocity,hold,0.4280,0.0,0.0,0.0,0.0,0.0,-0.0,0.007239,0.015997,0.005912,-0.0,0.0,0.000782,0.002255,0.003791,-0.0,1e-06,-1.247453,-0.938651,-0.146944,0.0,0.4099,-0.0,0.301018
intvelocity,hold,0.4300,0.0,0.0,0.0,0.0,0.0,-0.0,0.00724,0.016002,0.00592,-0.0,0.0,0.000777,0.002244,0.003777,-0.0,1e-06,-1.247678,-0.93888,-0.14711,0.0,0.4099,-0.0,0.301015
intvelocity,hold,0.4320,0.0,0.0,0.0,0.0,0.0,-0.0,0.007242,0.016006,0.005927,-0.0,0.0,0.000772,0.002233,0.003763,-0.0,1e-06,-1.247901,-0.939108,-0.147275,0.0,0.4099,-0.0,0.301011
intvelocity,hold,0.4340,0.0,0.0,0.0,0.0,0.0,-0.0,0.007243,0.01601,0.005935,-0.0,0.0,0.000767,0.002221,0.003749,-0.0,1e-06,-1.248123,-0.939336,-0.14744,0.0,0.4099,-0.0,0.301008
intvelocity,hold,0.4360,0.0,0.0,0.0,0.0,0.0,-0.0,0.007245,0.016015,0.005942,-0.0,0.0,0.000762,0.00221,0.003736,-0.0,1e-06,-1.248344,-0.939562,-0.147604,0.0,0.409901,-0.0,0.301004
intvelocity,hold,0.4380,0.0,0.0,0.0,0.0,0.0,-0.0,0.007246,0.016019,0.005949,-0.0,0.0,0.000757,0.002199,0.003722,-0.0,1e-06,-1.248563,-0.939787,-0.147767,0.0,0.409901,-0.0,0.301001
